"Rank","Company Names","Company Code","Marketcap","Stock Price","Origin Flag","Country"
"4787","Dalata Hotel Group","DHG.IR","$1.17 B","$5.28","🇮🇪","Ireland"
"4788","Cytek Biosciences","CTKB","$1.17 B","$8.68","🇺🇸","USA"
"4789","Frontier Airlines","ULCC","$1.17 B","$5.32","🇺🇸","USA"
"4790","Kinepolis Group","KIN.BR","$1.17 B","$43.58","🇧🇪","Belgium"
"4791","Sandy Spring Bank","SASR","$1.17 B","$26.18","🇺🇸","USA"
"4792","Deciphera Pharmaceuticals","DCPH","$1.17 B","$14.67","🇺🇸","USA"
"4793","Cancom","COK.F","$1.17 B","$31.82","🇩🇪","Germany"
"4794","Belite Bio","BLTE","$1.17 B","$42.50","🇺🇸","USA"
"4795","MFA Financial","MFA","$1.17 B","$11.50","🇺🇸","USA"
"4796","Trupanion","TRUP","$1.17 B","$28.22","🇺🇸","USA"
"4797","Infinera","INFN","$1.17 B","$5.16","🇺🇸","USA"
"4798","Hangzhou Shunwang Technology","300113.SZ","$1.17 B","$1.69","🇨🇳","China"
"4799","Mishra Dhatu Nigam","MIDHANI.NS","$1.16 B","$6.24","🇮🇳","India"
"4800","Iamgold","IAG","$1.16 B","$2.43","🇨🇦","Canada"
"4801","Rush Street Interactive","RSI","$1.16 B","$5.26","🇺🇸","USA"
"4802","ADMA Biologics","ADMA","$1.16 B","$5.16","🇺🇸","USA"
"4803","Fortune REIT","0778.HK","$1.16 B","$0.58","🇭🇰","Hong Kong"
"4804","Centerra Gold","CGAU","$1.16 B","$5.40","🇨🇦","Canada"
"4805","Godawari Power & Ispat","GPIL.NS","$1.16 B","$8.86","🇮🇳","India"
"4806","The Vita Coco Company","COCO","$1.16 B","$20.50","🇺🇸","USA"
"4807","Couchbase","BASE","$1.16 B","$24.21","🇺🇸","USA"
"4808","Dundee Precious Metals","DPM.TO","$1.16 B","$6.42","🇨🇦","Canada"
"4809","Galaxy Surfactants","GALAXYSURF.NS","$1.16 B","$32.81","🇮🇳","India"
"4810","Diebold Nixdorf","DBD","$1.16 B","$30.94","🇺🇸","USA"
"4811","Hornbach Holding","HBH.DE","$1.16 B","$72.69","🇩🇪","Germany"
"4812","Infibeam Avenues","INFIBEAM.NS","$1.16 B","$0.42","🇮🇳","India"
"4813","Ryerson","RYI","$1.16 B","$34.00","🇺🇸","USA"
"4814","Luminar Technologies","LAZR","$1.16 B","$2.89","🇺🇸","USA"
"4815","Wabash National","WNC","$1.16 B","$25.17","🇺🇸","USA"
"4816","Chegg","CHGG","$1.15 B","$10.02","🇺🇸","USA"
"4817","Hyster-Yale Materials Handling","HY","$1.15 B","$67.38","🇺🇸","USA"
"4818","REV Group","REVG","$1.15 B","$19.38","🇺🇸","USA"
"4819","Sparkassen Immobilien","T1L.F","$1.15 B","$16.06","🇦🇹","Austria"
"4820","Grenke","GLJ.F","$1.15 B","$24.73","🇩🇪","Germany"
"4821","Immatics","IMTX","$1.15 B","$11.48","🇩🇪","Germany"
"4822","Chimera Investment Corporation","CIM","$1.15 B","$5.09","🇺🇸","USA"
"4823","BMV (Bolsa Mexicana de Valores)","BOLSAA.MX","$1.15 B","$2.02","🇲🇽","Mexico"
"4824","KFin Technologies","KFINTECH.NS","$1.14 B","$6.73","🇮🇳","India"
"4825","Sparebanken Vest","SVEG.OL","$1.14 B","$10.50","🇳🇴","Norway"
"4826","K92 Mining","KNT.TO","$1.14 B","$4.90","🇨🇦","Canada"
"4827","Playa Hotels & Resorts","PLYA","$1.14 B","$8.28","🇺🇸","USA"
"4828","tuya","TUYA","$1.14 B","$1.90","🇨🇳","China"
"4829","Energiekontor","EKT.DE","$1.14 B","$81.97","🇩🇪","Germany"
"4830","secunet","YSN.F","$1.14 B","$176.69","🇩🇪","Germany"
"4831","CIRCOR International","CIR","$1.14 B","$56.00","🇺🇸","USA"
"4832","EQRx","EQRX","$1.14 B","$2.34","🇺🇸","USA"
"4833","Momo","MOMO","$1.13 B","$5.99","🇨🇳","China"
"4834","Ameresco","AMRC","$1.13 B","$21.78","🇺🇸","USA"
"4835","Gogo Inflight Internet","GOGO","$1.13 B","$8.83","🇺🇸","USA"
"4836","Aurinia Pharmaceuticals","AUPH","$1.13 B","$7.92","🇨🇦","Canada"
"4837","DeNA","2432.T","$1.13 B","$10.21","🇯🇵","Japan"
"4838","Praj Industries","PRAJIND.NS","$1.13 B","$6.17","🇮🇳","India"
"4839","RPT Realty","RPT","$1.13 B","$12.83","🇺🇸","USA"
"4840","Siam City Cement (INSEE)","SCCC.BK","$1.12 B","$3.79","🇹🇭","Thailand"
"4841","RWS Holdings","RWS.L","$1.12 B","$3.04","🇬🇧","UK"
"4842","ACM Research","ACMR","$1.12 B","$18.62","🇺🇸","USA"
"4843","Oxford Lane Capital","OXLC","$1.12 B","$5.27","🇺🇸","USA"
"4844","Arcus Biosciences","RCUS","$1.12 B","$15.06","🇺🇸","USA"
"4845","Riken Keiki","7734.T","$1.12 B","$48.34","🇯🇵","Japan"
"4846","Compañía de Acero del Pacífico","CAP.SN","$1.12 B","$7.53","🇨🇱","Chile"
"4847","HiteJinro","000080.KS","$1.12 B","$16.38","🇰🇷","S. Korea"
"4848","Camping World","CWH","$1.12 B","$25.11","🇺🇸","USA"
"4849","ANI Pharmaceuticals","ANIP","$1.12 B","$55.03","🇺🇸","USA"
"4850","BioCryst Pharmaceuticals","BCRX","$1.12 B","$5.48","🇺🇸","USA"
"4851","Tabcorp","TAH.AX","$1.12 B","$0.49","🇦🇺","Australia"
"4852","Caleres","CAL","$1.11 B","$31.54","🇺🇸","USA"
"4853","Scatec ASA","SCATC.OL","$1.11 B","$7.04","🇳🇴","Norway"
"4854","Jungfraubahn Holding AG","JFN.SW","$1.11 B","$191.97","🇨🇭","Switzerland"
"4855","Golden Entertainment","GDEN","$1.11 B","$39.10","🇺🇸","USA"
"4856","Voltalia","VLTSA.PA","$1.11 B","$8.54","🇫🇷","France"
"4857","Aimco","AIV","$1.11 B","$7.68","🇺🇸","USA"
"4858","Navitas Semiconductor","NVTS","$1.11 B","$6.24","🇮🇪","Ireland"
"4859","GVS S.p.A.","GVS.MI","$1.11 B","$6.39","🇮🇹","Italy"
"4860","Great Eagle","0041.HK","$1.11 B","$1.49","🇭🇰","Hong Kong"
"4861","Sana Biotechnology","SANA","$1.11 B","$5.66","🇺🇸","USA"
"4862","Thermon Group","THR","$1.11 B","$33.08","🇺🇸","USA"
"4863","Sakata Seed","1377.T","$1.11 B","$25.02","🇯🇵","Japan"
"4864","Geron","GERN","$1.11 B","$2.04","🇺🇸","USA"
"4865","Headwater Exploration","HWX.TO","$1.10 B","$4.69","🇨🇦","Canada"
